알라딘 전분야 카테고리 (2021.09.27),,,,,,,,,
"카테고리는 거의 변경되지않습니다만, 경우에 따라 새 카테고리가 추가될 수 있습니다. 따라서 현재 카테고리 체계로 개발이 된 서비스에 영향을 미치지는 않습니다.",,,,,,,,,
CID,카테고리명,몰,1Depth,2Depth,3Depth,4Depth,5Depth,,
48219,노동법,국내도서,대학교재/전문서적,법학계열,노동법,,,,
8350,민법,국내도서,대학교재/전문서적,법학계열,민법,,,,
13659,법전,국내도서,대학교재/전문서적,법학계열,법전,,,,
8372,법학일반,국내도서,대학교재/전문서적,법학계열,법학일반,,,,
8352,상법/특허법,국내도서,대학교재/전문서적,법학계열,상법/특허법,,,,
8365,세법,국내도서,대학교재/전문서적,법학계열,세법,,,,
8370,소송법,국내도서,대학교재/전문서적,법학계열,소송법,,,,
8376,저작권법,국내도서,대학교재/전문서적,법학계열,저작권법,,,,
8366,행정법,국내도서,대학교재/전문서적,법학계열,행정법,,,,
8351,헌법,국내도서,대학교재/전문서적,법학계열,헌법,,,,
8581,형법,국내도서,대학교재/전문서적,법학계열,형법,,,,
8265,사범계열,국내도서,대학교재/전문서적,사범계열,,,,,
8418,교과교육론,국내도서,대학교재/전문서적,사범계열,교과교육론,,,,
8713,예체능교육 전공,국내도서,대학교재/전문서적,사범계열,교과교육론,예체능교육 전공,,,
8430,국어교육 전공,국내도서,대학교재/전문서적,사범계열,교과교육론,국어교육 전공,,,
8431,수학교육 전공,국내도서,대학교재/전문서적,사범계열,교과교육론,수학교육 전공,,,
8432,영어교육 전공,국내도서,대학교재/전문서적,사범계열,교과교육론,영어교육 전공,,,
8433,사회/역사교육 전공,국내도서,대학교재/전문서적,사범계열,교과교육론,사회/역사교육 전공,,,
8434,교과교육론/기타 전공,국내도서,대학교재/전문서적,사범계열,교과교육론,교과교육론/기타 전공,,,
8420,교육공학/수업설계,국내도서,대학교재/전문서적,사범계열,교육공학/수업설계,,,,
8414,교육과정/교육평가,국내도서,대학교재/전문서적,사범계열,교육과정/교육평가,,,,
8415,교육사/교육철학,국내도서,대학교재/전문서적,사범계열,교육사/교육철학,,,,
8416,교육사회/심리학,국내도서,대학교재/전문서적,사범계열,교육사회/심리학,,,,
8412,교육학 일반,국내도서,대학교재/전문서적,사범계열,교육학 일반,,,,
8419,교육행정학/경영학,국내도서,대학교재/전문서적,사범계열,교육행정학/경영학,,,,
8435,유아교육학,국내도서,대학교재/전문서적,사범계열,유아교육학,,,,
8436,초등교육학,국내도서,대학교재/전문서적,사범계열,초등교육학,,,,
8437,특수교육학,국내도서,대학교재/전문서적,사범계열,특수교육학,,,,
8259,사회과학계열,국내도서,대학교재/전문서적,사회과학계열,,,,,
8343,광고홍보학,국내도서,대학교재/전문서적,사회과학계열,광고홍보학,,,,
27936,군사학,국내도서,대학교재/전문서적,사회과학계열,군사학,,,,
28120,비서학,국내도서,대학교재/전문서적,사회과학계열,비서학,,,,
8340,사회복지학,국내도서,대학교재/전문서적,사회과학계열,사회복지학,,,,
8333,사회학,국내도서,대학교재/전문서적,사회과학계열,사회학,,,,
8334,언론정보학,국내도서,대학교재/전문서적,사회과학계열,언론정보학,,,,
8342,여성학,국내도서,대학교재/전문서적,사회과학계열,여성학,,,,
13652,정치외교학,국내도서,대학교재/전문서적,사회과학계열,정치외교학,,,,
13653,국제정치학,국내도서,대학교재/전문서적,사회과학계열,정치외교학,국제정치학,,,
13654,정치사상,국내도서,대학교재/전문서적,사회과학계열,정치외교학,정치사상,,,
13655,한국정치학,국내도서,대학교재/전문서적,사회과학계열,정치외교학,한국정치학,,,
13656,정치학일반,국내도서,대학교재/전문서적,사회과학계열,정치외교학,정치학일반,,,
8331,지리학,국내도서,대학교재/전문서적,사회과학계열,지리학,,,,
13658,행정학,국내도서,대학교재/전문서적,사회과학계열,행정학,,,,
8267,생활환경계열,국내도서,대학교재/전문서적,생활환경계열,,,,,
8410,가정학,국내도서,대학교재/전문서적,생활환경계열,가정학,,,,
16033,건강/미용,국내도서,대학교재/전문서적,생활환경계열,건강/미용,,,,
13556,관광학,국내도서,대학교재/전문서적,생활환경계열,관광학,,,,
8407,소비자아동학,국내도서,대학교재/전문서적,생활환경계열,소비자아동학,,,,
8408,식품영양학/조리,국내도서,대학교재/전문서적,생활환경계열,식품영양학/조리,,,,
8409,의류학,국내도서,대학교재/전문서적,생활환경계열,의류학,,,,
8266,어문학계열,국내도서,대학교재/전문서적,어문학계열,,,,,
8281,국어국문학,국내도서,대학교재/전문서적,어문학계열,국어국문학,,,,
31575,한문/한자,국내도서,대학교재/전문서적,어문학계열,국어국문학,한문/한자,,,
8558,고전문학론,국내도서,대학교재/전문서적,어문학계열,국어국문학,고전문학론,,,
8291,국어학개론/정서법,국내도서,대학교재/전문서적,어문학계열,국어국문학,국어학개론/정서법,,,
8292,국어사/방언론,국내도서,대학교재/전문서적,어문학계열,국어국문학,국어사/방언론,,,
8293,문법론/통사론,국내도서,대학교재/전문서적,어문학계열,국어국문학,문법론/통사론,,,
8294,의미론/화용론,국내도서,대학교재/전문서적,어문학계열,국어국문학,의미론/화용론,,,
8295,음운론/어휘론,국내도서,대학교재/전문서적,어문학계열,국어국문학,음운론/어휘론,,,
8297,국문학사/국문학개론,국내도서,대학교재/전문서적,어문학계열,국어국문학,국문학사/국문학개론,,,
8298,북한어문학론,국내도서,대학교재/전문서적,어문학계열,국어국문학,북한어문학론,,,
8299,소설론,국내도서,대학교재/전문서적,어문학계열,국어국문학,소설론,,,
8300,시론,국내도서,대학교재/전문서적,어문학계열,국어국문학,시론,,,
8301,희곡론/비평론,국내도서,대학교재/전문서적,어문학계열,국어국문학,희곡론/비평론,,,
8422,작가론,국내도서,대학교재/전문서적,어문학계열,국어국문학,작가론,,,
8290,기타어문학,국내도서,대학교재/전문서적,어문학계열,기타어문학,,,,
8554,기타어학,국내도서,대학교재/전문서적,어문학계열,기타어문학,기타어학,,,
8555,기타문학,국내도서,대학교재/전문서적,어문학계열,기타어문학,기타문학,,,
8289,문학일반,국내도서,대학교재/전문서적,어문학계열,문학일반,,,,
8546,기초영어,국내도서,대학교재/전문서적,어문학계열,영어영문학,기초영어,,,
8553,영미문학,국내도서,대학교재/전문서적,어문학계열,영어영문학,영미문학,,,
8311,영어학,국내도서,대학교재/전문서적,어문학계열,영어영문학,영어학,,,
8317,영미작가론,국내도서,대학교재/전문서적,어문학계열,영어영문학,영미작가론,,,
8282,영어영문학,국내도서,대학교재/전문서적,어문학계열,영어영문학,,,,
13660,유럽어문학,국내도서,대학교재/전문서적,어문학계열,유럽어문학,,,,
8283,일어일문학,국내도서,대학교재/전문서적,어문학계열,일어일문학,,,,
8284,중어중문학,국내도서,대학교재/전문서적,어문학계열,중어중문학,,,,
63866,한국어교육학,국내도서,대학교재/전문서적,어문학계열,한국어교육학,,,,
8725,연감,국내도서,대학교재/전문서적,연감,,,,,
8269,예체능계열,국내도서,대학교재/전문서적,예체능계열,,,,,
8395,무용,국내도서,대학교재/전문서적,예체능계열,무용,,,,
8396,미술/디자인/사진,국내도서,대학교재/전문서적,예체능계열,미술/디자인/사진,,,,
8401,연극/영화,국내도서,대학교재/전문서적,예체능계열,연극/영화,,,,
8400,음악,국내도서,대학교재/전문서적,예체능계열,음악,,,,
8398,체육,국내도서,대학교재/전문서적,예체능계열,체육,,,,
8268,의약학간호계열,국내도서,대학교재/전문서적,의약학간호계열,,,,,
54870,간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,,,,
55039,가족 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,가족 간호학,,,
55040,간호 관리학,국내도서,대학교재/전문서적,의약학간호계열,간호학,간호 관리학,,,
55041,간호사 국가 시험,국내도서,대학교재/전문서적,의약학간호계열,간호학,간호사 국가 시험,,,
55042,간호학 일반,국내도서,대학교재/전문서적,의약학간호계열,간호학,간호학 일반,,,
55043,기초 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,기초 간호학,,,
55044,노인 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,노인 간호학,,,
55045,보건학,국내도서,대학교재/전문서적,의약학간호계열,간호학,보건학,,,
55046,성인 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,성인 간호학,,,
55047,소아/신생아 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,소아/신생아 간호학,,,
55048,정신 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,정신 간호학,,,
55049,조산학,국내도서,대학교재/전문서적,의약학간호계열,간호학,조산학,,,
55050,지역 간호학,국내도서,대학교재/전문서적,의약학간호계열,간호학,지역 간호학,,,
55051,참고도서,국내도서,대학교재/전문서적,의약학간호계열,간호학,참고도서,,,
54883,기생충학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,기생충학,,,
54884,면역학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,면역학,,,
54885,미생물학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,미생물학,,,
54886,발생학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,발생학,,,
54887,병리학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,병리학,,,
54888,생리학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,생리학,,,
54889,생명과학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,생명과학,,,
54890,생화학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,생화학,,,
54891,세포생물학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,세포생물학,,,
54892,신경과학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,신경과학,,,
54893,약리학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,약리학,,,
54894,유전학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,유전학,,,
54895,의용공학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,의용공학,,,
54896,의화학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,의화학,,,
54897,조직학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,조직학,,,
54898,해부학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,해부학,,,
54864,기초의학,국내도서,대학교재/전문서적,의약학간호계열,기초의학,,,,
54865,내과,국내도서,대학교재/전문서적,의약학간호계열,내과,,,,
54900,감염,국내도서,대학교재/전문서적,의약학간호계열,내과,감염,,,
54901,내과일반,국내도서,대학교재/전문서적,의약학간호계열,내과,내과일반,,,
54902,내분비,국내도서,대학교재/전문서적,의약학간호계열,내과,내분비,,,
54903,내시경,국내도서,대학교재/전문서적,의약학간호계열,내과,내시경,,,
54904,류마티스,국내도서,대학교재/전문서적,의약학간호계열,내과,류마티스,,,
54905,소화기,국내도서,대학교재/전문서적,의약학간호계열,내과,소화기,,,
54906,순환기,국내도서,대학교재/전문서적,의약학간호계열,내과,순환기,,,
54907,신장병,국내도서,대학교재/전문서적,의약학간호계열,내과,신장병,,,
54908,알레르기면역,국내도서,대학교재/전문서적,의약학간호계열,내과,알레르기면역,,,
54909,종양,국내도서,대학교재/전문서적,의약학간호계열,내과,종양,,,
54910,혈액,국내도서,대학교재/전문서적,의약학간호계열,내과,혈액,,,
54911,호흡기,국내도서,대학교재/전문서적,의약학간호계열,내과,호흡기,,,
